Unnamed: 0,image_id,street,citi,n_citi,bed,bath,sqft,price,img_f1,img_f2,img_f3,img_f4,img_f5
7226,7226,14840 Amorose Street,"Lake Elsinore, CA",185,5,3.1,3476,649900,0.0,0.50332314,0.0,0.0,1.7814049
1087,1087,328 E Avenue Q7,"Palmdale, CA",267,3,2.0,1581,300000,0.0,5.7664886,0.0,0.0,0.5738929
5554,5554,5421 Inglestone Drive,"Hemet, CA",141,3,2.0,1652,305000,0.0,1.8651407,0.0,0.0,1.8913232
6661,6661,1522 Kellogg Avenue,"Corona, CA",87,3,2.0,1532,519995,0.0,1.4134917,0.0,0.0,0.0
1356,1356,39553 Hawthorne Street,"Palmdale, CA",267,4,3.0,2942,447500,0.0,2.086091,0.0,0.0,1.6303105
312,312,2801 Sheltenham Way,"Bakersfield, CA",24,4,2.1,3221,747000,0.0,1.0296178,0.0,0.0,2.0990946
6060,6060,29238 Fountain Grass,"Lake Elsinore, CA",185,4,3.0,1960,397990,0.0,1.9772787,0.0,0.0,5.0287957
3534,3534,341 Avenida Sevilla,"Laguna Woods, CA",181,2,1.0,940,248000,0.0,0.06689865,0.0,0.0,0.09064778
1619,1619,1310 N WILLOW Avenue,"Compton, CA",85,4,2.0,1540,469000,0.0,1.2166818,0.0,0.0,1.5487415
4630,4630,326 E costera Court,"Placentia, CA",288,5,4.0,2318,819000,0.0,1.3363255,0.0,0.0,1.4973953
10481,10481,5670 Vinmar Avenue,"Rancho Cucamonga, CA",299,3,2.0,2228,799900,0.0,1.329861,0.0,0.0,5.2310414
10208,10208,7560 Royal View Lane,"Oak Hills, CA",251,4,3.1,3904,699000,0.0,0.73543537,0.0,0.0,0.83862734
14640,14640,5255 Seabreeze Way,"Oxnard, CA",261,4,2.1,2271,1099000,0.0,1.1725155,0.0,0.0,0.7660947
8623,8623,13120 Vista Del Sol Court,"Victorville, CA",391,4,2.1,1642,249999,0.0,2.660206,0.0,0.0,4.2785425
1241,1241,43109 Fenner Avenue,"Lancaster, CA",193,3,2.0,1771,369990,0.0,2.4992588,0.0,0.0,4.4471655
1675,1675,10802 El Rey Drive,"Whittier, CA",404,2,1.0,1060,459000,0.0,1.2214152,0.0,0.0,1.7911037
13596,13596,4073 Longview Lane,"Paso Robles, CA",275,3,2.0,1440,279000,0.0,1.231555,0.0,0.0,3.4083283
12073,12073,1749 Julian Avenue,"San Diego, CA",320,2,1.0,768,560000,0.0,1.2378732,0.0,0.0,1.7872272
6135,6135,9961 Cambria Circle,"Moreno Valley, CA",228,3,3.0,1983,409900,0.0,1.2730861,0.0,0.0,1.62042
9425,9425,27928 St Bernard Lane,"Lake Arrowhead, CA",182,4,4.0,2736,448000,0.0,0.6110547,0.0,0.0,1.7597222
5658,5658,25790 Trumble Road,"Menifee, CA",213,2,1.0,925,255000,0.0,1.6130856,0.0,0.0,3.8280032
13848,13848,681 Corbett Canyon Road,"Arroyo Grande, CA",18,3,2.0,1296,599999,0.0,0.5613722,0.0,0.0,0.7626766
8541,8541,2735 Rosarita,"San Bernardino, CA",318,3,2.0,1669,270000,0.0,6.7043695,0.0,0.0,0.0
4532,4532,1231 Cypress Avenue,"Santa Ana, CA",331,3,1.0,1347,750000,0.0,1.5096521,0.0,0.0,2.3894415
1390,1390,4259 Casimo Court,"Palmdale, CA",267,7,3.0,2592,399000,0.0,6.134772,0.0,0.0,1.1455022
14617,14617,3718 Mandolin Avenue,"Simi Valley, CA",349,5,3.1,3460,1199000,0.0,1.3049585,0.0,0.0,4.6135817
2013,2013,12068 Abingdon Street,"Norwalk, CA",248,4,2.0,1613,559000,0.0,1.8712556,0.0,0.0,1.4026634
10280,10280,27434 North Bay,"Lake Arrowhead, CA",182,4,3.0,3181,725000,0.0,0.0,0.0,0.0,1.5422093
1802,1802,12317 Roscoe Boulevard,"Sun Valley, CA",363,2,1.1,1038,529000,0.0,0.6742185,0.0,0.0,0.0
8093,8093,42252 Eagle Ridge Drive,"Big Bear, CA",38,4,3.0,3519,1150000,0.0,0.95707077,0.0,0.0,1.8289258
2042,2042,858 Hartview Avenue,"La Puente, CA",174,3,2.0,1128,589000,0.0,2.7966843,0.0,0.0,3.7743044
1928,1928,13015 Anola Street,"Whittier, CA",404,4,2.0,1336,598000,0.0,0.95357233,0.0,0.0,1.7740765
10350,10350,13237 Smoketree Street,"Victorville, CA",391,3,2.0,2011,799900,0.0,4.651087,0.0,0.0,1.1167431
635,635,44960 Foxton Avenue,"Lancaster, CA",193,4,2.0,1248,225000,0.0,0.93302226,0.0,0.0,1.8079805
585,585,250 Monte Vista Lane,"Sierra Madre, CA",347,4,2.0,2642,1795000,0.0,1.4706215,0.0,0.0,1.7585217
1918,1918,634 S Evergreen Avenue,"Los Angeles, CA",207,3,2.0,1500,598800,0.0,1.6305374,0.0,0.0,1.982181
6818,6818,6332 Cedar Creek Road,"Corona, CA",87,5,3.0,2985,595000,0.0,1.0512224,0.0,0.0,1.3691983
4992,4992,1347 Paseo De Marcia,"Palm Springs, CA",266,3,3.0,2034,999999,0.0,1.1411391,0.0,0.0,2.1245065
11656,11656,2536 Hardy Dr,"Lemon Grove, CA",197,3,1.1,1481,479900,0.0,0.38991654,0.0,0.0,0.16590609
10398,10398,1507 Highpoint Street,"Upland, CA",381,4,3.0,2722,760000,0.0,0.69174176,0.0,0.0,1.5771765
11748,11748,34773 Natchez Trl,"Julian, CA",161,2,2.1,1600,499000,0.0,1.6533242,0.0,0.0,7.3695765
950,950,4509 S Hoover Street,"Los Angeles, CA",207,1,1.0,672,350000,0.0,1.5097674,0.0,0.0,1.1830169
8176,8176,251 Eagle Drive,"Big Bear, CA",38,3,2.1,4227,995000,0.0,1.3552016,0.0,0.0,1.3543758
10513,10513,878 W Buffington Street,"Upland, CA",381,4,2.1,2871,849000,0.0,0.61730075,0.0,0.0,0.6372274
8986,8986,11460 Springrock Lane,"Fontana, CA",119,4,2.1,1799,395000,0.0,0.0,0.0,0.0,1.672165
2277,2277,1399 Elmgrove Drive,"Glendora, CA",127,3,2.0,1800,650000,0.0,0.48238313,0.0,0.0,0.5915333
14608,14608,1334 E Channel Islands Boulevard,"Oxnard, CA",261,4,3.1,3559,1095000,0.0,0.9334136,0.0,0.0,1.7906796
11937,11937,301 Sarah Count,"El Cajon, CA",109,3,2.1,1457,519000,0.0,1.4525384,0.0,0.0,1.7213334
9795,9795,1472 Grove Avenue,"Upland, CA",381,4,2.0,1802,570000,0.0,0.57817614,0.0,0.0,0.13280104
13159,13159,6990 Sandcastle Dr.,"Carlsbad, CA",67,2,2.1,1675,837500,0.0,1.2009023,0.0,0.0,2.1346543
6562,6562,17828 Taft Street,"Riverside, CA",310,4,2.0,2024,540000,0.0,1.8718411,0.0,0.0,1.6583272
6079,6079,67430 Vista Chino,"Cathedral City, CA",71,3,2.0,1941,359000,0.0,1.0371032,0.0,0.0,1.8702997
11989,11989,4722 Carbine Way,"San Diego, CA",320,5,3.0,2021,539999,0.0,0.8168875,0.0,0.0,1.9368173
3773,3773,7024 Santa Marta Circle,"Buena Park, CA",51,3,2.0,1790,600000,0.0,1.6523539,0.0,0.0,1.6074834
3138,3138,530 Vista Del Llano Drive,"La Habra Heights, CA",168,4,4.0,3020,998000,0.0,1.5720786,0.0,0.0,1.7774508
7341,7341,29085 Via Norte,"Temecula, CA",368,4,2.1,2426,739900,0.0,1.8713303,0.0,0.0,4.768415
15151,15151,10835 Galvin Street,"Ventura, CA",390,4,2.1,2205,659000,0.0,0.6899764,0.0,0.0,1.8935317
7368,7368,25427 Champlain Avenue,"Murrieta, CA",233,5,3.1,3773,730000,0.0,1.0900685,0.0,0.0,1.6478124
10791,10791,16914 Silver Pine Ct,"San Diego, CA",320,4,4.0,2733,999000,0.0,1.3949144,0.0,0.0,4.188109
10325,10325,27613 Alpen,"Lake Arrowhead, CA",182,4,3.1,2873,699000,0.0,1.2782489,0.0,0.0,1.8263316
9999,9999,5668 William S Hart Road,"Pioneertown, CA",285,2,2.0,1893,599800,0.0,1.0118021,0.0,0.0,2.268948
4983,4983,81100 National Drive,"La Quinta, CA",175,3,3.1,3700,1100000,0.0,0.86118215,0.0,0.0,1.621358
2842,2842,1711 S KINGSLEY Drive,"Los Angeles, CA",207,3,1.0,1386,800000,0.0,1.0148758,0.0,0.0,1.7651902
13405,13405,290 Reef Court,"Pismo Beach, CA",287,3,3.1,3084,1290000,0.0,0.18743142,0.0,0.0,0.22341156
5009,5009,915 Oceo Circle S,"Palm Springs, CA",266,3,3.1,2722,1070000,0.0,0.910904,0.0,0.0,1.9817371
10102,10102,179 Grandview Drive,"Lake Arrowhead, CA",182,3,3.0,3070,699000,0.0,0.31361288,0.0,0.0,1.6156908
14855,14855,267 Arborwood Street,"Fillmore, CA",118,4,2.1,1973,485000,0.0,0.25113776,0.0,0.0,1.8384231
2352,2352,Address not provided,"West Covina, CA",397,3,2.1,2191,650000,0.0,1.4056599,0.0,0.0,1.2092329
9947,9947,33329 Gold Mountain Road,"Yucaipa, CA",413,5,3.1,3850,615000,0.0,1.6874056,0.0,0.0,2.276803
858,858,1833 W Ave K8,"Lancaster, CA",193,3,2.0,1317,289999,0.0,1.9717538,0.0,0.0,1.96771
12607,12607,10675 Itzamna Dr,"La Mesa, CA",171,3,2.0,2317,700000,0.0,1.6030836,0.0,0.0,2.0176282
6273,6273,48637 Vista Tierra,"La Quinta, CA",175,3,2.0,1950,439900,0.0,0.41328737,0.0,0.0,0.39294794
9155,9155,16194 Trailwinds Drive,"Fontana, CA",119,4,3.0,2292,410000,0.0,1.073904,0.0,0.0,1.547239
11880,11880,8531 Gardena Rd,"Lakeside, CA",190,5,2.0,1040,499900,0.0,1.0713418,0.0,0.0,1.8954922
4417,4417,53 Shorecliff,"Aliso Viejo, CA",7,4,2.1,1700,799000,0.0,0.5818382,0.0,0.0,1.8773241
4358,4358,3 W Avenida Ramona,"San Clemente, CA",319,3,2.0,1076,799000,0.0,1.961811,0.0,0.0,1.5131019
1521,1521,15025 S Raymond Avenue,"Gardena, CA",125,2,1.0,966,495000,0.0,1.1063097,0.0,0.0,0.042058103
13907,13907,2519 Hass Lane,"Oceano, CA",255,4,2.1,1984,619900,0.0,1.5435948,0.0,0.0,1.5478933
8826,8826,840 Falcon Lane,"Redlands, CA",304,4,2.0,1225,354000,0.0,1.5370078,0.0,0.0,7.9913597
15176,15176,4259 Adam Road,"Simi Valley, CA",349,3,2.0,1342,649000,0.0,1.087579,0.0,0.0,2.149637
13733,13733,3355 Chico Road,"Atascadero, CA",21,2,1.1,1204,499000,0.0,0.0,0.0,0.0,0.21066874
7959,7959,2396 Sageleaf Circle,"Corona, CA",87,5,2.1,3346,899888,0.0,2.3232834,0.0,0.0,1.8506389
11349,11349,4011 Gayle St,"San Diego, CA",320,3,1.0,1260,349250,0.0,1.1854613,0.0,0.0,2.0102825
1660,1660,545 Speer Court,"Pomona, CA",290,3,2.0,1080,459000,0.0,0.5364787,0.0,0.0,1.6946942
8855,8855,9288 Alder Avenue,"Fontana, CA",119,3,2.0,1019,337500,0.0,1.2575314,0.0,0.0,2.1218183
1628,1628,3932 Aleman Avenue,"Pico Rivera, CA",281,3,1.0,989,485000,0.0,2.4307475,0.0,0.0,2.0455194
4336,4336,159 S Cambridge Street,"Orange, CA",259,3,2.0,1228,749900,0.0,1.3515115,0.0,0.0,1.8601621
7947,7947,56460 Muirfield,"La Quinta, CA",175,4,4.1,3309,939000,0.0,0.9222688,0.0,0.0,1.9726543
2245,2245,27212 Scotch Pine Place,"Canyon Country, CA",63,4,3.0,2478,647000,0.0,0.84185785,0.0,0.0,0.47841853
11094,11094,1751 W CITRACADO,"Escondido, CA",115,2,2.0,1890,197900,0.0,1.4423052,0.0,0.0,6.1606674
2065,2065,937 Majella Avenue,"La Verne, CA",176,3,2.0,1630,621000,0.0,1.3482362,0.0,0.0,2.0757449
15123,15123,6744 Cowgirl Court,"Simi Valley, CA",349,5,3.0,2115,689000,0.0,0.5691371,0.0,0.0,1.4924148
13367,13367,25005 Oakana Rd,"Ramona, CA",296,5,4.1,4560,995000,0.0,0.0,0.0,0.0,1.597946
14271,14271,555 Calle Cielo,"Nipomo, CA",242,4,3.0,3236,839000,0.0,0.6827003,0.0,0.0,0.5239633
6139,6139,29953 Via Puesta Del Sol,"Temecula, CA",368,3,2.0,1411,400000,0.0,1.0978643,0.0,0.0,1.6107987
2494,2494,18656 SATICOY Street,"Reseda, CA",306,4,3.1,1705,699000,0.0,2.0341494,0.0,0.0,1.762663
136,136,9316 Carvalho Court,"Bakersfield, CA",24,3,2.0,1411,250000,0.0,0.5759811,0.0,0.0,0.7165983
10507,10507,22625 Mojave Street,"Apple Valley, CA",15,5,4.0,4255,850000,0.0,2.130842,0.0,0.0,2.1364865
14659,14659,473 Lincoln Drive,"Ventura, CA",390,3,2.1,4007,1450000,0.0,1.350881,0.0,0.0,1.5978569
15088,15088,411 Howell Road,"Oxnard, CA",261,3,1.0,1120,599000,0.0,0.0,0.0,0.0,0.64846444
14970,14970,1120 Rachel Drive,"Oxnard, CA",261,3,2.0,1500,580000,0.0,2.7101219,0.0,0.0,4.382487
14913,14913,2772 Lemon Drive,"Simi Valley, CA",349,2,2.1,1299,499000,0.0,0.8742983,0.0,0.0,0.7275722
6831,6831,29376 Longhorn Drive,"Canyon Lake, CA",64,4,2.1,2704,555000,0.0,1.7357119,0.0,0.0,4.5247602
10616,10616,13745 Moonshadow Place,"Chino Hills, CA",78,4,3.0,2687,899900,0.0,0.77246845,0.0,0.0,5.4215446
7437,7437,60500 Living Stone Drive,"La Quinta, CA",175,3,3.1,2724,699000,0.0,0.983363,0.0,0.0,1.9812261
648,648,44562 Andale Avenue,"Lancaster, CA",193,3,2.0,1107,210000,0.0,0.37390637,0.0,0.0,0.3195157
8609,8609,26268 Lake Forest Drive,"Twin Peaks, CA",380,2,2.0,1545,259000,0.0,0.110956654,0.0,0.0,1.471023
507,507,12802 Albers Street,"Valley Village, CA",386,4,3.0,2142,1549000,0.0,2.0665894,0.0,0.0,2.155057
4837,4837,15482 Cottonwood Circle,"Huntington Beach, CA",148,4,2.1,2181,899900,0.0,1.8746753,0.0,0.0,2.084585
6107,6107,4047 Jones ave,"Riverside, CA",310,4,2.0,1579,409999,0.0,1.2772897,0.0,0.0,2.2345912
11337,11337,4735 Rim Rock Rd,"Oceanside, CA",256,2,1.0,873,339000,0.0,1.9619812,0.0,0.0,1.8682903
5654,5654,25991 Visalia Way,"Hemet, CA",141,3,2.0,1530,289900,0.0,1.7871537,0.0,0.0,1.9086776
2656,2656,5826 SALOMA Avenue,"Van Nuys, CA",387,3,2.0,1134,749000,0.0,0.32200724,0.0,0.0,0.60143375
3802,3802,1117 E Wilshire Avenue,"Fullerton, CA",123,3,2.0,1578,590500,0.0,1.5005476,0.0,0.0,1.7897314
11641,11641,215 S SUNSHINE AVE.,"El Cajon, CA",109,2,2.0,1590,474900,0.0,1.945777,0.0,0.0,1.9083003
11911,11911,671 Woodlawn Ave,"Chula Vista, CA",80,4,2.0,1878,549900,0.0,2.049485,0.0,0.0,2.1184945
12907,12907,7455 Eastridge Drive,"La Mesa, CA",171,4,3.0,2728,799000,0.0,1.5609623,0.0,0.0,1.707762
7652,7652,9360 Byham Lane,"Cherry Valley, CA",77,4,4.0,3879,749900,0.0,0.7764313,0.0,0.0,0.3971277
15154,15154,758 Avenida Loma Portal,"Newbury Park, CA",238,4,2.0,1777,645000,0.0,0.46489924,0.0,0.0,1.4988492
14373,14373,2067 ALAMO PINTADO Road,"Solvang, CA",351,3,2.1,2951,1795000,0.0,1.3101027,0.0,0.0,1.145385
9308,9308,15469 Red Pepper Place,"Fontana, CA",119,4,3.0,2809,499999,0.0,0.74642086,0.0,0.0,1.4341822
7499,7499,1114 Brasado Way,"Riverside, CA",310,5,3.0,3586,749900,0.0,0.7731823,0.0,0.0,1.4514309
4215,4215,23542 Milano,"Laguna Hills, CA",179,4,2.0,1366,698000,0.0,2.0371544,0.0,0.0,3.219274
7505,7505,14881 Henry Street,"Corona, CA",87,6,4.1,4118,760000,0.0,1.7829082,0.0,0.0,1.9427963
8850,8850,980 W 25th Street,"San Bernardino, CA",318,3,1.1,1282,309999,0.0,0.16746998,0.0,0.0,0.4850737
15185,15185,2960 Diana Court,"Newbury Park, CA",238,3,2.0,2141,697000,0.0,0.3095764,0.0,0.0,1.8987886
3346,3346,25491 Gallup Circle,"Laguna Hills, CA",179,5,4.1,5157,1799000,0.0,1.6418514,0.0,0.0,4.113678
14660,14660,116 Ventura Avenue,"Oxnard, CA",261,3,2.0,2252,1174500,0.0,1.3841224,0.0,0.0,3.384234
6956,6956,50680 Calle Paloma,"La Quinta, CA",175,3,2.0,2476,639000,0.0,1.0397753,0.0,0.0,1.9852887
1282,1282,42033 Quail Creek Drive,"Lancaster, CA",193,4,3.0,1937,380000,0.0,0.0,0.0,0.0,0.23315558
9645,9645,3211 E Yountville Drive,"Ontario, CA",258,4,3.0,2253,499999,0.0,6.022678,0.0,0.0,0.39495623
10759,10759,4971 Kensington Dr,"San Diego, CA",320,3,3.0,1577,1050000,0.0,1.4752283,0.0,0.0,2.0009387
11900,11900,3578 Chamoune Ave.,"San Diego, CA",320,2,1.0,850,515000,0.0,1.0583851,0.0,0.0,1.6698722
5257,5257,37895 Sky High Drive,"Murrieta, CA",233,4,5.2,8100,1650000,0.0,0.56632984,0.0,0.0,1.6218934
6199,6199,30800 Eton Court,"Menifee, CA",213,3,2.1,1901,405000,0.0,0.90163076,0.0,0.0,1.6866881
6422,6422,156 Pringle Circle,"Corona, CA",87,3,2.1,2030,499000,0.0,1.5065038,0.0,0.0,1.7160956
1285,1285,436 W 75TH Street,"Los Angeles, CA",207,3,2.0,1200,399950,0.0,0.5898232,0.0,0.0,0.47521272
14409,14409,1236 Glines Avenue,"Santa Maria, CA",336,4,2.0,1710,454900,0.0,0.6271483,0.0,0.0,0.46733055
5093,5093,20875 Avenida Castilla,"Murrieta, CA",233,6,5.2,6298,1264000,0.0,1.0718278,0.0,0.0,1.4950948
12718,12718,2429 Union St,"San Diego, CA",320,1,1.0,520,749000,0.0,1.67299,0.0,0.0,1.452417
13246,13246,3741 Dos Ninos Rd,"Fallbrook, CA",116,5,4.0,3172,999999,0.0,1.3581849,0.0,0.0,1.8710636
6493,6493,13087 Broken Bit Circle,"Corona, CA",87,3,2.1,1592,489000,0.0,1.2385461,0.0,0.0,0.7275783
8190,8190,13751 Breeders Cup Drive,"Rancho Cucamonga, CA",299,5,6.0,5788,1480000,0.0,1.9619068,0.0,0.0,1.5497041
9629,9629,1923 Ginkgo Street,"San Bernardino, CA",318,4,3.0,2800,510000,0.0,1.242908,0.0,0.0,1.7004362
18,18,0 Oak Creek rd,"Tehachapi, CA",367,4,1.1,1980,1995000,0.0,1.1393532,0.0,0.0,0.16515726
6761,6761,32154 Tall Oak Court,"Temecula, CA",368,4,3.0,3133,579000,0.0,1.4712381,0.0,0.0,1.7236737
9867,9867,17604 Wildflower Place,"Chino Hills, CA",78,4,3.0,1868,645000,0.0,0.6851546,0.0,0.0,0.35562018
4664,4664,60 Laurel Creek Lane,"Laguna Hills, CA",179,2,2.0,1549,825000,0.0,1.1581106,0.0,0.0,1.8023964
5054,5054,37306 Palm View Road,"Rancho Mirage, CA",300,4,5.1,3531,1249000,0.0,0.9317763,0.0,0.0,1.8472352
3353,3353,88 Rockinghorse,"Irvine, CA",157,4,4.1,2898,1538712,0.0,1.9917722,0.0,0.0,3.9048147
3140,3140,21891 Starfire Lane,"Huntington Beach, CA",148,4,3.0,2267,1150000,0.0,0.23738694,0.0,0.0,1.683011
8696,8696,13710 Fern Pine Street,"Victorville, CA",391,5,2.0,2343,299000,0.0,2.895888,0.0,0.0,2.301175
1671,1671,10356 Mcclemont Avenue,"Tujunga, CA",378,2,1.0,720,489000,0.0,1.3372133,0.0,0.0,1.8418947
12177,12177,3310 Kenora,"Spring Valley, CA",356,3,2.1,1779,565000,0.0,0.0,0.0,0.0,0.0
11129,11129,503 Catarina,"Borrego Springs, CA",46,2,2.0,1212,220000,0.0,0.7173616,0.0,0.0,1.4408425
1895,1895,17851 Burton Street,"Reseda, CA",306,4,2.0,1192,564500,0.0,0.5596855,0.0,0.0,0.45136806
1258,1258,112 E Maple Street,"Compton, CA",85,2,1.0,1035,399999,0.0,2.105334,0.0,0.0,1.9174894
7734,7734,48295 Vista Calico,"La Quinta, CA",175,4,3.1,2924,849000,0.0,1.2315626,0.0,0.0,1.3839939
4935,4935,28920 Hwy 79,"Winchester, CA",407,2,2.0,1440,1295000,0.0,0.9589534,0.0,0.0,1.9460243
7129,7129,37887 Vista Lago Road,"Winchester, CA",407,3,2.1,2305,650000,0.0,0.9746561,0.0,0.0,1.4500175
2835,2835,9556 Nadine Street,"Temple City, CA",369,3,2.0,1768,805000,0.0,1.7693634,0.0,0.0,4.315585
15208,15208,357 Highland Drive,"Oxnard, CA",261,3,3.0,1812,714900,0.0,7.3676553,0.0,0.0,0.66468215
3223,3223,52 English Saddle,"Irvine, CA",157,4,3.1,2651,1249750,0.0,0.5795339,0.0,0.0,0.086691424
8692,8692,9533 Magnolia Street,"Bloomington, CA",40,3,2.0,1115,339000,0.0,1.0310911,0.0,0.0,0.67463386
13876,13876,2770 Greenwood Avenue,"Morro Bay, CA",230,3,1.0,950,569000,0.0,1.3529758,0.0,0.0,1.7135708
14995,14995,1735 Fitzgerald Road,"Simi Valley, CA",349,4,2.0,1632,599000,0.0,1.334115,0.0,0.0,1.7447258
2568,2568,6327 S Rimpau Boulevard,"Los Angeles, CA",207,3,2.0,1044,749000,0.0,1.0231723,0.0,0.0,1.6055094
5753,5753,15760 Cobra Drive,"Moreno Valley, CA",228,4,3.0,2534,299888,0.0,2.2345269,0.0,0.0,3.9186869
6082,6082,13120 Wichita Way,"Moreno Valley, CA",228,3,2.1,1589,399900,0.0,1.3963754,0.0,0.0,2.1037233
966,966,6568 LASSERON Drive,"Palmdale, CA",267,4,2.0,1983,328000,0.0,1.0601656,0.0,0.0,1.4760534
14694,14694,5227 Sealane Way,"Oxnard, CA",261,3,2.1,2546,1625000,0.0,1.5045624,0.0,0.0,2.3199968
13219,13219,3522 Celinda Dr.,"Carlsbad, CA",67,5,3.0,2867,989900,0.0,1.1596243,0.0,0.0,0.39617485
8840,8840,5858 Osbun Road,"San Bernardino, CA",318,3,1.1,1341,324900,0.0,2.1467385,0.0,0.0,6.6868205
8287,8287,275 E 24th. street,"Upland, CA",381,7,7.1,6576,1639000,0.0,0.0,0.0,0.0,0.23999888
2583,2583,111 E Palm Street,"Altadena, CA",10,3,2.0,1602,748000,0.0,0.8327574,0.0,0.0,2.0095608
10498,10498,2464 Hawkwood Drive,"Chino Hills, CA",78,4,3.0,2511,846000,0.0,1.0207334,0.0,0.0,1.9213039
9471,9471,2985 E Arbor Lane,"Ontario, CA",258,5,2.1,2903,544900,0.0,1.0438238,0.0,0.0,1.8851484
7558,7558,1044 E Chase Drive,"Corona, CA",87,5,2.1,2392,769900,0.0,0.86667997,0.0,0.0,0.42739832
12160,12160,729 MEDFORD ST,"El Cajon, CA",109,3,2.1,1599,555000,0.0,1.7532007,0.0,0.0,3.6569977
13779,13779,381 Rennell Street,"Morro Bay, CA",230,2,1.1,880,500000,0.0,0.3401749,0.0,0.0,0.3394423
11464,11464,347 San Dimas,"Oceanside, CA",256,2,2.0,908,429900,0.0,1.5980078,0.0,0.0,0.99177265
9446,9446,26679 Eureka Street,"Loma Linda, CA",201,3,2.0,1481,491990,0.0,1.1179011,0.0,0.0,1.645124
941,941,3234 Fern Avenue,"Palmdale, CA",267,3,3.0,1780,340000,0.0,6.485,0.0,0.0,0.8147447
9730,9730,26621 Verna Court,"Loma Linda, CA",201,3,2.0,2048,569990,0.0,1.1555688,0.0,0.0,1.4099653
10286,10286,13532 Pineridge Court,"Yucaipa, CA",413,4,4.1,3735,744900,0.0,1.5159357,0.0,0.0,1.4100541
12322,12322,6146 MADELINE STREET,"San Diego, CA",320,2,1.0,997,620000,0.0,1.1356187,0.0,0.0,5.114794
10312,10312,3772 Pilgrims Way,"Chino, CA",79,5,4.0,3279,747000,0.0,2.2975066,0.0,0.0,3.973617
7744,7744,49275 Avenida El Nido,"La Quinta, CA",175,5,8.1,3989,795000,0.0,0.6270985,0.0,0.0,1.4568906
11660,11660,5211 San Bernardo Ter,"San Diego, CA",320,3,2.0,1250,489000,0.0,1.8349489,0.0,0.0,1.9143114
1161,1161,6759 Bertillion Street,"Palmdale, CA",267,5,4.0,3335,379900,0.0,3.524396,0.0,0.0,0.694932
8873,8873,933 Canyon Road,"Fawnskin, CA",117,3,1.0,1200,349999,0.0,0.88095856,0.0,0.0,1.41304
9997,9997,303 A Lane,"Lake Arrowhead, CA",182,4,4.0,2876,599000,0.0,0.8267599,0.0,0.0,2.1413786
1753,1753,1655 S Santa Fe Avenue,"Glendora, CA",127,3,2.0,1071,515000,0.0,1.5998851,0.0,0.0,1.8606309
7661,7661,41480 Luz Del Sol,"Temecula, CA",368,4,3.1,3198,769000,0.0,1.7013687,0.0,0.0,4.1951475
13968,13968,883 Salinas Avenue,"Templeton, CA",370,4,3.0,2373,613000,0.0,2.6305645,0.0,0.0,2.6544738
280,280,2532 Brentwood Place,"Pine Mountain Club, CA",282,5,3.1,3300,499000,0.0,1.3480759,0.0,0.0,1.9234477
13628,13628,1930 Redwood Drive,"Paso Robles, CA",275,3,2.0,1440,404900,0.0,1.3569907,0.0,0.0,1.6162416
812,812,38703 Pond Avenue,"Palmdale, CA",267,3,1.0,1064,245000,0.0,1.1849909,0.0,0.0,2.2292511
1173,1173,14808 S Frailey Avenue,"Compton, CA",85,2,1.0,1006,395000,0.0,5.936565,0.0,0.0,0.7469634
6128,6128,1171 Cornerstone Way,"Corona, CA",87,3,2.1,1475,449900,0.0,1.460283,0.0,0.0,1.9352626
5025,5025,535 CAMINO DEL SUR,"Palm Springs, CA",266,3,3.0,1710,1349000,0.0,1.1566223,0.0,0.0,1.5868381
12827,12827,28530 Mountain Meadow Road,"Escondido, CA",115,5,2.1,2968,775000,0.0,0.1922744,0.0,0.0,1.5728418
1331,1331,39738 Verona Lane,"Palmdale, CA",267,4,3.0,2185,435000,0.0,7.158447,0.0,0.0,0.0
9433,9433,26695 Amador Lane,"Lake Arrowhead, CA",182,3,2.1,2066,495000,0.0,0.9926052,0.0,0.0,1.5129567
3042,3042,9906 Pomering Road,"Downey, CA",103,3,3.0,2803,965000,0.0,1.5603328,0.0,0.0,1.4734502
13172,13172,9614 MEADOW MESA DR.,"Escondido, CA",115,4,3.1,3632,870000,0.0,0.4382232,0.0,0.0,0.110045835
3525,3525,74 Calle Aragon,"Laguna Woods, CA",181,2,1.0,1020,288000,0.0,0.6816418,0.0,0.0,1.9079959
13025,13025,1215 Vista Way,"Oceanside, CA",256,5,3.0,1843,849000,0.0,1.2988771,0.0,0.0,2.1731827
6101,6101,3895 Gordon Way,"Belltown, CA",33,3,1.1,1073,390000,0.0,3.3211718,0.0,0.0,4.741594
14440,14440,519 San Diego Street,"Santa Maria, CA",336,3,2.0,2010,545000,0.0,2.281928,0.0,0.0,5.614725
2389,2389,28308 Hidden Hills Drive,"Saugus, CA",342,4,2.0,2569,699900,0.0,0.9397081,0.0,0.0,0.18281506
1376,1376,31510 Indian Oak Road,"Acton, CA",1,4,2.0,1536,439000,0.0,1.5558375,0.0,0.0,5.4520497
14727,14727,300 Running Ridge Trail,"Ojai, CA",257,3,3.0,2825,1750000,0.0,0.0,0.0,0.0,1.5975908
15300,15300,4506 El Corazon Court,"Camarillo, CA",59,4,3.0,2567,779000,0.0,1.2490845,0.0,0.0,0.58513004
